,text,date,id,location,compound
1121,RT @brianklaas: Elon Musk is rapidly turning Teslas into giant MAGA hats on wheels.,2022-12-12 09:40:21+00:00,1602236909480284161,,0.0
1122,RT @JDCocchiarella: Elon Musk is showing all of us why we should tax the HELL out of billionaires.,2022-12-12 09:40:21+00:00,1602236908045737984,"Lincoln, NE",-0.7456
1123,"RT @RBReich: Elon Musk and his enablers have turned this website into a torrent of ad hominem attacks, lies floated as jokes, and blatant m…",2022-12-12 09:40:21+00:00,1602236906040954881,Toronto,-0.5719
1124,RT @dicktofel: Tony Fauci is a recipient of the Medal of Freedom and National Medal of Science (both from a Republican president); partial…,2022-12-12 09:40:20+00:00,1602236903214006274,,0.886
1125,"RT @elizableu: I told Elon Musk my story today of being trafficked. His answer was perfect. 

“I believe you.”",2022-12-12 09:40:20+00:00,1602236901976846336,Winlock WA,0.5719
1126,RT @thebradfordfile: The same frauds who cheered on months of deadly BLM riots now claim people are going to die because Elon Musk owns twi…,2022-12-12 09:40:20+00:00,1602236901791965185,Redcar,-0.802
1127,RT @__TEAM_USA: Who supports Elon Musk and his mission to expose corruption?,2022-12-12 09:40:20+00:00,1602236901339136000,"Bangkok, Thailand",0.2263
1128,RT @JDCocchiarella: Elon Musk is showing all of us why we should tax the HELL out of billionaires.,2022-12-12 09:40:19+00:00,1602236900470759426,,-0.7456
1129,RT @JDCocchiarella: Elon Musk is showing all of us why we should tax the HELL out of billionaires.,2022-12-12 09:40:19+00:00,1602236899913043968,,-0.7456
1130,"RT @BlemontD: Une question me taraude : Elon Musk a licencié près de 50 % du personnel, de twitter et la plateforme continue de fonctionner…",2022-12-12 09:40:19+00:00,1602236899590115330,"Reims, France",0.0
1131,RT @RpsAgainstTrump: I’ll take Dr. Fauci over Elon Musk every day of the week.,2022-12-12 09:40:19+00:00,1602236899044761601,,0.0
1132,"RT @OccupyDemocrats: BREAKING: In his most dangerous Tweet yet, MAGA Twitter CEO Elon Musk calls for the Justice Department to “prosecute”…",2022-12-12 09:40:19+00:00,1602236898956673024,"Spring Hill, FL",0.0018
1133,"RT @jamesjyu: Was at the Dave Chapelle show at SF tonight and who comes on but Elon Musk! 

A good 80% of the stadium boos. 18k people. and…",2022-12-12 09:40:19+00:00,1602236897799143427,The Netherlands,0.63
1134,"RT @MSNBC: It's an emerging reality that Twitter is being run as a dictatorship. And like any dictator, Elon Musk appears sensitive about h…",2022-12-12 09:40:19+00:00,1602236897711063041,,0.3612
1135,RT @JDCocchiarella: Elon Musk is showing all of us why we should tax the HELL out of billionaires.,2022-12-12 09:40:18+00:00,1602236894150115328,French Riviera,-0.7456
1136,"RT @joncoopertweets: Elon Musk says he lost transgender daughter because of ‘neo-Marxists’
https://t.co/Fq3fBPyc7v",2022-12-12 09:40:17+00:00,1602236891268530177,"Austin, TX",-0.3182
1137,RT @brianklaas: How incredibly embarrassing that the New York Times published a piece like 24 hours ago saying that it was difficult to dis…,2022-12-12 09:40:16+00:00,1602236886029717504,,-0.4391
1138,"RT @joncoopertweets: THIS EXPLAINS A LOT: Elon Musk apparently thinks he played no role in alienating his transgender daughter, who took th…",2022-12-12 09:40:16+00:00,1602236885648265216,Corner of no and where.,0.0516
1139,"RT @TheUSASingers: Twitter has more bots, trolls, spam accounts, Nazis, racists, QAnon lunatics, bigots, &amp; homophobes than ever, and is sup…",2022-12-12 09:40:15+00:00,1602236883446206464,"York, Pa",-0.8344
1140,"RT @CKellyUAP: Mainstream media has gone into meltdown with @elonmusk’s tweet

“My pronouns are Prosecute/Fauci”

Great‼️

Mainstream media…",2022-12-12 09:40:15+00:00,1602236882548563968,,0.0
1141,RT @joncoopertweets: Who else thinks Elon Musk should apologize to Dr. Fauci — right after he apologizes to Paul Pelosi? ✋✋,2022-12-12 09:40:14+00:00,1602236879746875394,,0.4404
1142,"RT @Booker4KY: My pronouns are he/him, and Elon Musk is inciting violence.",2022-12-12 09:40:14+00:00,1602236878014382083,,-0.6249
1143,"RT @jamesjyu: Was at the Dave Chapelle show at SF tonight and who comes on but Elon Musk! 

A good 80% of the stadium boos. 18k people. and…",2022-12-12 09:40:13+00:00,1602236875573317632,,0.63
1144,RT @devisridhar: Twitter is breaking down day by day-&gt; my feed is full of promoted tweets from alt-right accounts that I don’t want to see…,2022-12-12 09:40:13+00:00,1602236874730471425,Europe: Tübingen,0.4767
1145,"@caslernoel @elonmusk Why are you so threatened by Elon Musk? Just chill, sit back, and wait to see if he might be on to something good.",2022-12-12 09:40:13+00:00,1602236873480421376,"California, USA",-0.2421
1146,RT @Investments_CEO: How much more do you enjoy Twitter since Elon Musk took over?,2022-12-12 09:40:13+00:00,1602236872914358274,A free state so far. ,0.5367
1147,RT @RpsAgainstTrump: I’ll take Dr. Fauci over Elon Musk every day of the week.,2022-12-12 09:40:12+00:00,1602236869831442432,🇩🇪-🇮🇸-🇺🇲-🏳️‍🌈,0.0
1148,RT @cameron_kasky: Elon Musk to his child X a e 12: “These pronouns are absurd”,2022-12-12 09:40:12+00:00,1602236869450043392,New Zealand,0.0
1149,"""Al birini vur ötekine"" Sanki Elon Musk ""sütten çıkmış ak kaşık"" https://t.co/PdqrD0BdVV",2022-12-12 09:40:11+00:00,1602236864282361856,İstanbul-Gaziantep-Dünya,0.0
1150,RT @EelcoHoecke: 😂🤣😂 Volgens #nieuwsuur is twitter zijn beste medewerkers kwijt sinds Elon Musk aan het roer staat... Ze bedoelen wellicht…,2022-12-12 09:40:10+00:00,1602236863221309440,,0.0
1151,Elon Musk Calls For Charges Against Anthony Fauci In Dig At Gender Pronouns https://t.co/jJItTlh3rM,2022-12-12 09:40:10+00:00,1602236862273388546,Everywhere,-0.2732
1152,RT @Krieger66362259: Elon Musk s'en prend à Fauci : « Il a menti au Congrès et a financé des recherches sur les gains de fonction qui ont t…,2022-12-12 09:40:10+00:00,1602236862147461124,"Hauts-de-Seine, Ile-de-France",0.34
1153,"RT @ThatUmbrella: One of the things that makes Twitter work 

is the mockable stupid comes in thin, easily digested slices. 

Elon Musk sho…",2022-12-12 09:40:09+00:00,1602236858246864897,,-0.25
1154,RT @DailyCaller: Spoiler: It’s a bad record https://t.co/2AUQztbI6x,2022-12-12 09:40:09+00:00,1602236857898733568,,-0.5423
1155,"RT @ChrisBrosnahan: Really, that video shows a lot about just how not-in-touch both Elon Musk and Dave Chapelle are. Chapelle's instinct wa…",2022-12-12 09:40:09+00:00,1602236856468660224,Wokingham,0.0
1156,"RT @RBReich: Elon Musk and his enablers have turned this website into a torrent of ad hominem attacks, lies floated as jokes, and blatant m…",2022-12-12 09:40:08+00:00,1602236852844449792,Country NSW,-0.5719
1157,RT @PhilippeMurer: Les révélations sur Twitter (grâce à son nouveau propriétaire Elon Musk) montrent que Michelle Obama a demandé la suspen…,2022-12-12 09:40:08+00:00,1602236851854639104,,0.0
1158,RT @CollinRugg: Do you trust Elon Musk more than you trust Dr. Anthony Fauci?,2022-12-12 09:40:08+00:00,1602236851653328897,,0.765
1159,"RT @Geo1764314747: ¡ATENCIÓN! 
Elon Musk (@elonmusk) anuncia que el lunes 12 de diciembre (mañana) habrá una GRAN sorpresa para los bots.…",2022-12-12 09:40:08+00:00,1602236851540332544,,0.0
1160,RT @mmpadellan: Elon Musk is now officially just as toxic as trump is. With way more money.,2022-12-12 09:40:07+00:00,1602236849774288899,,0.0
1161,"RT @elizableu: I told Elon Musk my story today of being trafficked. His answer was perfect. 

“I believe you.”",2022-12-12 09:40:07+00:00,1602236849388683265,Malaysia,0.5719
1162,RT @LolNewRoc: Elon Musk is a troll who is spreading misinformation.,2022-12-12 09:40:07+00:00,1602236849212342274,Norway,-0.3182
1163,RT @HuffPost: The billionaire has made it easier to spread COVID-19 misinformation on Twitter since taking over and has parroted right-wing…,2022-12-12 09:40:07+00:00,1602236847794667522,,0.128
1164,RT @DineshDSouza: BREAKING: Elon Musk calls out Fauci — 'He lied to Congress and funded gain-of-function research that killed millions of p…,2022-12-12 09:40:06+00:00,1602236846297079808,,-0.7964
1165,RT @Suriyakmaps: The 4000 character update will be the end of the essence of Twitter. People are not interested in reading large pamphlets…,2022-12-12 09:40:06+00:00,1602236845722583040,Destiny Islands,-0.3089
1166,"RT @RitchieTorres: In the warped mind of Elon Musk, a pronoun is more dangerous than a politicized prosecution against Dr. Fauci. https://t…",2022-12-12 09:40:06+00:00,1602236844808224768,,-0.7645
1167,RT @CleoPat48937885: Dave chappelle brought up Elon musk up on stage at the chase center. Had to pry the yonder for this ahaha pt 1 https:/…,2022-12-12 09:40:06+00:00,1602236844489732097,"Mumbai, India",0.0
1168,RT @TimOBrien: “The Twitter Files…offers overwhelming evidence that Twitter’s current management is using the platform to promote tendentio…,2022-12-12 09:40:05+00:00,1602236841465450498,"London, England",0.3818
1169,"RT @BrandauerLudwig: @Cambiacasacca SI VEDE CHE,,I POLITICANTI, COMUNISTI RADIKAL,.. SONO IN RITARDO COI PAGAMENTI...PRO FOLLOW.-  L..ART.…",2022-12-12 09:40:05+00:00,1602236839615758336,,0.0
1170,RT @devisridhar: Twitter is breaking down day by day-&gt; my feed is full of promoted tweets from alt-right accounts that I don’t want to see…,2022-12-12 09:40:04+00:00,1602236837149511681,Copcabana Beach Dubrovnik,0.4767
1171,"RT @jdwickie: Anyone else think it’s just a matter of time before Elon Musk incites an insurrection?

#ElonMuskIsATroll #ElonMuskIsABully #…",2022-12-12 09:40:04+00:00,1602236837078204417,Norway,0.0258
1172,RT @joncoopertweets: Who thinks Elon Musk should be banned from Twitter?,2022-12-12 09:40:03+00:00,1602236832879517696,,-0.4588
1173,RT @ChuckCallesto: Kari Lake Calls On Elon Musk To RELEASE ALL KATIE HOBBS TWITTER FILES and Unblock The Gateway Pundit's Twitter account..…,2022-12-12 09:40:02+00:00,1602236829595484161,,0.0
1174,"RT @elizableu: I told Elon Musk my story today of being trafficked. His answer was perfect. 

“I believe you.”",2022-12-12 09:40:02+00:00,1602236827192074242,India,0.5719
1175,"RT @RBReich: Elon Musk and his enablers have turned this website into a torrent of ad hominem attacks, lies floated as jokes, and blatant m…",2022-12-12 09:40:02+00:00,1602236826504368128,Nevis https://maps.app.goo.gl/,-0.5719
1176,RT @cameron_kasky: Elon Musk to his child X a e 12: “These pronouns are absurd”,2022-12-12 09:40:01+00:00,1602236824931516417,he/him on/jego,0.0
1177,RT @CollinRugg: Do you trust Elon Musk more than you trust Dr. Anthony Fauci?,2022-12-12 09:40:01+00:00,1602236823505440768,,0.765
1178,"RT @MertiumCrypto: Tesla's Troubles Are Piling Up While Elon Musk Is Distracted With Twitter

News Source: @business
Author: @sokane1

For…",2022-12-12 09:40:00+00:00,1602236821198573570,"New York, USA",-0.6597
1179,RT @RpsAgainstTrump: I’ll take Dr. Fauci over Elon Musk every day of the week.,2022-12-12 09:40:00+00:00,1602236819374231552,"Washington, USA",0.0
1180,"RT @girldrawsghosts: elon musk is going so hard on trans people because he sees having a trans kid as being personally emasculating, but ci…",2022-12-12 09:40:00+00:00,1602236817889460225,Cambridgeshire,-0.1111
1181,"RT @BlemontD: Une question me taraude : Elon Musk a licencié près de 50 % du personnel, de twitter et la plateforme continue de fonctionner…",2022-12-12 09:40:00+00:00,1602236817390043137,,0.0
1182,"RT @Marc_Veld: Elon Musk Is a Far-Right Activist

 https://t.co/7H23im7j3g",2022-12-12 09:39:59+00:00,1602236816517517312,"Uruma-shi, Okinawa",0.0
1183,RT @AnonOpsSE: Elon Musk is a danger to humanity,2022-12-12 09:39:59+00:00,1602236815649415169,,-0.5267
1184,RT @CollinRugg: Has the Twitter experience been better for you since Elon Musk took over?,2022-12-12 09:39:59+00:00,1602236814638686210,,0.4404
1185,"@MarkHel94168798 @SFC_Datebook “Worship Elon or be conscripted”.

Yeah, nah. Fuck that for a joke.

Your Tweets mig… https://t.co/NcH4rmKzgi",2022-12-12 09:39:59+00:00,1602236813166678016,Australia,-0.128
1186,"Twitter to increase 280 character limit to 4,000, confirms Elon Musk
https://t.co/G2TZjTSVGs",2022-12-12 09:39:58+00:00,1602236812751011840,"GURUGRAM HARYANA ,INDIA",0.3182
1187,RT @MattWallace888: Do you support Elon Musk?,2022-12-12 09:39:58+00:00,1602236812520456193,Germany,0.4019
1188,"RT @caslernoel: Elon Musk should become a pariah and everyone should do all they can to boycott any product he sells, including US Gov supp…",2022-12-12 09:39:58+00:00,1602236809215610880,Pacific NorthWet,-0.3182
1189,RT @__TEAM_USA: Who supports Elon Musk and his mission to expose corruption?,2022-12-12 09:39:57+00:00,1602236808581955584,,0.2263
1190,"RT @joncoopertweets: THIS EXPLAINS A LOT: Elon Musk apparently thinks he played no role in alienating his transgender daughter, who took th…",2022-12-12 09:39:57+00:00,1602236808569421824,"Toronto, Ontario",0.0516
1191,RT @JacobHenry76: Do you support Elon Musk moving Twitter HQ to the State of Texas?,2022-12-12 09:39:57+00:00,1602236807885705216,"Palmdale, CA USA",0.4019
1192,RT @McCool4u: The fact that “Prosecute Elon” is trending on his own platform is evidence that Elon Musk has single-handedly made Twitter gr…,2022-12-12 09:39:57+00:00,1602236807529525253,"Vancouver, British Columbia",0.0
1193,"RT @yoshikoo00: ULTRA🐸
興味深いことに、Vindmanの様なウクライナのconnected DSプレイヤーは、Elon MuskがTwitterの児童虐待犯罪現場を暴露しているのを阻止したいという願望を表明しています。
どういうわけか、それは全てウクライナ…",2022-12-12 09:39:57+00:00,1602236807277875200, 豪華✨無料聖書アプリ✨ 聴くドラマ聖書は、以下のリンクから,0.0
1194,@hankgreen Your way of quitting Twitter is what I fear most influential people will do. They won't draw a line in t… https://t.co/JpLvIfQ80g,2022-12-12 09:39:57+00:00,1602236805427986434,,-0.0018
1195,RT @JDCocchiarella: Elon Musk is showing all of us why we should tax the HELL out of billionaires.,2022-12-12 09:39:56+00:00,1602236803964084224,,-0.7456
1196,"RT @lindyli: He blames losing his daughter on Marxism and communism

Who knew communism was a euphemism for being an awful dad? https://t.c…",2022-12-12 09:39:56+00:00,1602236803322609664,"Northern Honshu, Japan",-0.8074
1197,"RT @elizableu: Wait a minute….. so I’m being attacked for trying to help Elon Musk and Twitter 2.0 remove child sexual exploitation….

and…",2022-12-12 09:39:56+00:00,1602236802663960576,"North Charleston, SC",-0.144
1198,"RT @joncoopertweets: THIS EXPLAINS A LOT: Elon Musk apparently thinks he played no role in alienating his transgender daughter, who took th…",2022-12-12 09:39:56+00:00,1602236802244513794,CO,0.0516
1199,"RT @ChanceGardiner: 🚨 Elon Musk sgancia la bomba: ""Fauci, ha mentito al Congresso e ha finanziato ricerche sul Guadagno di Funzione che han…",2022-12-12 09:39:55+00:00,1602236799396495360,"Pistoia, Toscana",0.5859
1200,"RT @Cambiacasacca: È ingiusto che elon musk spenga tutti i bot, qui ci sono moltissimi nostri politici che hanno speso un sacco di soldi pe…",2022-12-12 09:39:55+00:00,1602236797836312576,,0.0
1201,RT @devisridhar: Twitter is breaking down day by day-&gt; my feed is full of promoted tweets from alt-right accounts that I don’t want to see…,2022-12-12 09:39:55+00:00,1602236797349756934,"Glasgow, Scotland",0.4767
1202,"RT @VlogdoLisboa: Bomba Twitter é uma ‘cena de crime’, diz Elon Musk",2022-12-12 09:39:54+00:00,1602236795785297920,,0.0
1203,"RT @KAFKA_Dev: Haha! Marc van Ranst is WOEST omdat Elon Musk van plan is om Fauci te exposen...
Grappig om te zien hoe wanhopig hij is nu h…",2022-12-12 09:39:54+00:00,1602236795625869312,gooische matras,0.5093
1204,RT @CleoPat48937885: Dave chappelle brought up Elon musk up on stage at the chase center. Had to pry the yonder for this ahaha pt 1 https:/…,2022-12-12 09:39:54+00:00,1602236794845683713,No Place Like Home,0.0
1205,RT @RpsAgainstTrump: I’ll take Dr. Fauci over Elon Musk every day of the week.,2022-12-12 09:39:54+00:00,1602236794048651264,,0.0
1206,RT @ChuckCallesto: Kari Lake Calls On Elon Musk To RELEASE ALL KATIE HOBBS TWITTER FILES and Unblock The Gateway Pundit's Twitter account..…,2022-12-12 09:39:54+00:00,1602236792320806913,,0.0
1207,RT @HSajwanization: You may hate and curse @elonmusk but he kept his promise of protecting kids from sexual exploitation on this platform !…,2022-12-12 09:39:54+00:00,1602236792060649472,"turkiye,ıstanbul",-0.2363
1208,RT @Suriyakmaps: The 4000 character update will be the end of the essence of Twitter. People are not interested in reading large pamphlets…,2022-12-12 09:39:53+00:00,1602236790613721088,bordeaux,-0.3089
1209,"RT @_garykline: Elon Musk is incapable of being truthful, even about deeply personal traumas. He lied about the death of his firstborn, and…",2022-12-12 09:39:53+00:00,1602236787883130880,"Floriduh, USA",-0.8617
1210,RT @JDCocchiarella: Elon Musk is showing all of us why we should tax the HELL out of billionaires.,2022-12-12 09:39:51+00:00,1602236779624644608,,-0.7456
1211,RT @TeslaAndDoge: Elon Musk is saving US democracy,2022-12-12 09:39:50+00:00,1602236778961932289,,0.0
1212,RT @RpsAgainstTrump: I’ll take Dr. Fauci over Elon Musk every day of the week.,2022-12-12 09:39:50+00:00,1602236778840203266,,0.0
1213,"RT @DavidRaymerLD29: Elon Musk is a dangerous South African idiot, bent on destroying our country just like Australian-Chinese national Rup…",2022-12-12 09:39:50+00:00,1602236778026369024,Earth,-0.8176
1214,@JSchwarz9 Elon Musk is just a silly rich guy playing at bosses. He really should have saved his money.,2022-12-12 09:39:48+00:00,1602236768274751493,,0.8207
1215,RT @RpsAgainstTrump: I’ll take Dr. Fauci over Elon Musk every day of the week.,2022-12-12 09:39:47+00:00,1602236766697578496,,0.0
1216,"RT @PamelaHensley22: Bam! Elon Musk just said, ""Dr Fauci lied to Congress and funded gain-of-function research that killed millions of peop…",2022-12-12 09:39:47+00:00,1602236764571279360,"Arizona, USA",-0.8122
1217,"Mierda, ahora twitter va a implementar una función que te obligue a hacer un fav al día a Elon Musk y un reply obli… https://t.co/zmRLkaNaoG",2022-12-12 09:39:47+00:00,1602236763325480960,,0.4588
1218,"RT @RollingStone: Marjorie Taylor Greene laments ""you can pick up a butt plug or a dildo at Target nowadays,"" says Twitter was full of chil…",2022-12-12 09:39:46+00:00,1602236761803214848,,-0.3612
1219,"RT @KatyMontgomerie: I'm absolutely bored out of my mind of Donald Trump, Elon Musk, JK Rowling, Kanye West... Why do we have to care about…",2022-12-12 09:39:46+00:00,1602236761299722240,Hertfordshire,0.533
1220,"RT @suthichai: Elon Musk บอก Twitter กำลังจะเพิ่มจำนวนตัวอักษรจาก 280 เป็น 4,000 ตัว กลายเป็นประเด็นถกแถลงร้อนแรง",2022-12-12 09:39:45+00:00,1602236757663133696,,0.0
1221,"@estherpalomera Tu Sanchidad Antonio está gobernando con la ultraizquierda, golpistas y filoetarras, cambiando leye… https://t.co/WdsMFVg8Xh",2022-12-12 09:39:45+00:00,1602236756383916035,,0.0
1222,RT @RpsAgainstTrump: I’ll take Dr. Fauci over Elon Musk every day of the week.,2022-12-12 09:39:44+00:00,1602236753057906698,,0.0
1223,RT @michaelharriot: Matt Taibbi and Elon Musk rummaged through millions of emails &amp; Slack messages from pre-Musk Twitter &amp; all they found w…,2022-12-12 09:39:44+00:00,1602236751887548418,"San Tan Valley, AZ",0.0
1224,RT @richardursomd: Is Elon Musk correct in calling for Fauci to be prosecuted/questioned for his horrible leadership of the pandemic that r…,2022-12-12 09:39:44+00:00,1602236751627657220,,-0.5423
1225,RT @DineshDSouza: BREAKING: Elon Musk calls out Fauci — 'He lied to Congress and funded gain-of-function research that killed millions of p…,2022-12-12 09:39:44+00:00,1602236750994309120,"Woodstock , South Africa",-0.7964
1226,RT @gregggonsalves: Elon Musk is a monster. Full stop. He’s tweeted out “prosecute/Fauci..” This is a billionaire amping up millions to go…,2022-12-12 09:39:44+00:00,1602236750822252545,Ankara/New York/Tel Aviv,-0.296
1227,RT @vanranstmarc: Tweets zoals deze van @elonmusk zijn zuurstof voor de idioten die nu al jarenlang wetenschappers belagen. Elon Musk breng…,2022-12-12 09:39:44+00:00,1602236750667055110,Osebol Sverige/Gieterveen ,-0.5994
1228,"RT @ericareport: It is important to remember that Elon Musk having a trans daughter is not a punishment for him, but rather a challenge for…",2022-12-12 09:39:43+00:00,1602236747903299584,,0.3948
1229,"RT @PresseMondial: Elon Musk 
@elonmusk, le PDG de @Tesla et @Twitter, a perdu son titre de personne la plus riche du monde. C'est ce qu'a…",2022-12-12 09:39:42+00:00,1602236745784987648,"Loiret, Centre",0.0
1230,RT @ProudElephantUS: Describe Elon Musk in ONE word.,2022-12-12 09:39:42+00:00,1602236745109708800,"Palmdale, CA USA",0.0
1231,"RT @Ramnier: Así, Elon Musk demuestra que secretamente, los ejecutivos de Twitter silenciaban miles de usuarios, sin importar cuántos segui…",2022-12-12 09:39:42+00:00,1602236742760894464,,-0.5574
1232,RT @CollinRugg: Do you trust Elon Musk more than you trust Dr. Anthony Fauci?,2022-12-12 09:39:41+00:00,1602236738528739328,,0.765
1233,"Elon Musk can both read and write, and speak his mind; go get em",2022-12-12 09:39:40+00:00,1602236737149112320,,0.0
1234,"RT @EmmaRincon: Por todo esto es que la Administración Biden y la Unión Europea le han declarado la guerra a Twitter y Elon Musk, la verdad…",2022-12-12 09:39:40+00:00,1602236737081704448,"Salvador, Bahia, Brazil",0.0
1235,"Elon Musk Calls For Fauci's Prosecution, Attacks Twitter’s Ex-Safety Head https://t.co/XEFTjmZm0n",2022-12-12 09:39:40+00:00,1602236736364494849,"49.272629,-0.257865",-0.7269
1236,"RT @Booker4KY: My pronouns are he/him, and Elon Musk is inciting violence.",2022-12-12 09:39:40+00:00,1602236733747531776,,-0.6249
1237,Logando aqui pro elon musk nao derrubar minha conta,2022-12-12 09:39:39+00:00,1602236731759202304,rpg account,0.0
1238,"Really, that video shows a lot about just how not-in-touch both Elon Musk and Dave Chapelle are. Chapelle's instinc… https://t.co/f2bK88cgBT",2022-12-12 09:39:39+00:00,1602236731553730560,London,0.0
1239,RT @JDCocchiarella: Elon Musk is showing all of us why we should tax the HELL out of billionaires.,2022-12-12 09:39:39+00:00,1602236730136223744,,-0.7456
1240,RT @__TEAM_USA: Who supports Elon Musk and his mission to expose corruption?,2022-12-12 09:39:38+00:00,1602236726495379457,Earth,0.2263
1241,"RT @SamuelEtienne: Elon Musk confirme que le nombre maximum de caractères d'un tweet va passer de 280 à 4000, 
Marcel Proust approuve cette…",2022-12-12 09:39:38+00:00,1602236725233078272,"Paris, France",0.0
1242,RT @CleoPat48937885: Dave chappelle brought up Elon musk up on stage at the chase center. Had to pry the yonder for this ahaha pt 1 https:/…,2022-12-12 09:39:37+00:00,1602236724385648640,France,0.0
1243,RT @CleoPat48937885: Dave chappelle brought up Elon musk up on stage at the chase center. Had to pry the yonder for this ahaha pt 1 https:/…,2022-12-12 09:39:37+00:00,1602236721588060160,,0.0
1244,"@elonmusk MASTER ELON DA GREATEST MAN ON EARTH, LONG LIVE MUSK! https://t.co/O7cF45gemV",2022-12-12 09:39:37+00:00,1602236721470607365,,0.7371
1245,RT @CleoPat48937885: Dave chappelle brought up Elon musk up on stage at the chase center. Had to pry the yonder for this ahaha pt 1 https:/…,2022-12-12 09:39:36+00:00,1602236719033683968,,0.0
1246,@joncoopertweets Elon Musk,2022-12-12 09:39:35+00:00,1602236715384639488,,0.0
1247,RT @CleoPat48937885: Dave chappelle brought up Elon musk up on stage at the chase center. Had to pry the yonder for this ahaha pt 1 https:/…,2022-12-12 09:39:35+00:00,1602236715380670465,"Bothell, WA",0.0
1248,RT @Cdl91863010: @MikeSington His child went to court this year and disowned Musk. Officially changed name. Elon Musk's child IS transgende…,2022-12-12 09:39:35+00:00,1602236712733749248,,0.0
1249,RT @MattWallace888: Do you support Elon Musk?,2022-12-12 09:39:34+00:00,1602236708933640194,,0.4019
1250,RT @JDCocchiarella: Elon Musk is showing all of us why we should tax the HELL out of billionaires.,2022-12-12 09:39:34+00:00,1602236708770414600,,-0.7456
1251,"RT @joncoopertweets: THIS EXPLAINS A LOT: Elon Musk apparently thinks he played no role in alienating his transgender daughter, who took th…",2022-12-12 09:39:33+00:00,1602236707356778497,,0.0516
1252,"RT @OccupyDemocrats: BREAKING: In his most dangerous Tweet yet, MAGA Twitter CEO Elon Musk calls for the Justice Department to “prosecute”…",2022-12-12 09:39:33+00:00,1602236706496954368,"Florida, USA",0.0018
1253,RT @OxfordDiplomat: Elon Musk confirms that Twitter’s character limit will be raised from 280 to 4000 characters. Can someone please inform…,2022-12-12 09:39:33+00:00,1602236704701775875,"Bath, England",0.3182
1254,RT @SFC_Datebook: BREAKING: Dave Chappelle's final show in a two-night stop in the Bay Area ended with boos from the audience after he invi…,2022-12-12 09:39:32+00:00,1602236703535943680,"Henderson, NV",-0.296
1255,RT @mmpadellan: The only thing Elon Musk has achieved since purchasing Twitter is setting $44B on fire in order to befriend a bunch of raci…,2022-12-12 09:39:32+00:00,1602236703279878144,"DeSoto, Mo",-0.34
1256,"RT @dystopian_DU: @RitchieTorres Incorrect. Elon Musk wants Fauci to be held accountable for his criminal actions. 

Big difference.",2022-12-12 09:39:32+00:00,1602236701241663489,,-0.5267
1257,RT @__TEAM_USA: Who supports Elon Musk and his mission to expose corruption?,2022-12-12 09:39:31+00:00,1602236699094175744,,0.2263
1258,RT @MattWallace888: Do you support Elon Musk?,2022-12-12 09:39:31+00:00,1602236699064557568,,0.4019
1259,"RT @SKMorefield: Great discussion between @SteveHiltonx, @HeyTammyBruce, and @DrJBhattacharya on Twitter censorship:

TB: ""Thank God, liter…",2022-12-12 09:39:31+00:00,1602236698414534657,,0.8271
1260,"RT @RitchieTorres: Elon Musk wants to criminalize Anthony Fauci because he disagrees with him.  

Elon is no champion of free speech. https…",2022-12-12 09:39:31+00:00,1602236698187931653,,0.5719
1261,"RT @osaffairs: Les médias commencent à s'intéresser globalement aux cabinets de conseils #Mckinsey, Elon Musk détruit Fauci (directeur de l…",2022-12-12 09:39:30+00:00,1602236695335813123,,0.0
1262,"Even in his thirsty attempts to be an edgelord, Musk is failing to be anything other than cringey.  https://t.co/1PucGB2pg7",2022-12-12 09:39:30+00:00,1602236693738041344,"Boston, MA",-0.5106
1263,Elon Musk pourrait faire passer la limite de caractères disponibles au sein d'une publication de 280 à 4000.,2022-12-12 09:39:30+00:00,1602236692093607941,République du Bénin,0.0
1264,RT @mmpadellan: Elon Musk is now officially just as toxic as trump is. With way more money.,2022-12-12 09:39:30+00:00,1602236691791728640,"Sigmaringen, Deutschland",0.0
1265,"RT @elizableu: Wait a minute….. so I’m being attacked for trying to help Elon Musk and Twitter 2.0 remove child sexual exploitation….

and…",2022-12-12 09:39:29+00:00,1602236688377470977,,-0.144
1266,RT @RpsAgainstTrump: I’ll take Dr. Fauci over Elon Musk every day of the week.,2022-12-12 09:39:29+00:00,1602236688201355264,,0.0
1267,"RT @Cyrille68695905: Samedi, le PDG Elon Musk et le journaliste Michael Shellenberger ont publié le quatrième lot de documents Twitter qui…",2022-12-12 09:39:28+00:00,1602236686985039874,,0.0
1268,"RT @TheUSASingers: Elon Musk:

Amateur virologist, infectious disease hobbyist, novel pathogen enthusiast, doctorate of gaslighting, profes…",2022-12-12 09:39:28+00:00,1602236683667185664,,0.5859
1269,"RT @aravosis: Elon Musk’s problem is that while he’s successfully cultivating a MAGA/neo-Nazi fanbase on Twitter, he’s just lost 60% of the…",2022-12-12 09:39:27+00:00,1602236680265678849,New York NY,-0.2023
1270,"RT @cjwerleman: Total number of Twitter accounts restored by Elon Musk:

Insurrectionists: 100s
Covid deniers 1000s
White supremacists: 10s…",2022-12-12 09:39:27+00:00,1602236680165261314,"London, England",-0.1027
1271,"RT @thebradfordfile: The media is now claiming ""Elon Musk is inciting violence"" for doing the job they chose to ignore. These people are sh…",2022-12-12 09:39:26+00:00,1602236676713205765,,-0.765
