,tweet,date,id,location,id_user,score,Country,Country_real,Compound
1152,@elonmusk Shut up @elonmusk go back to Tesla or SpaceX.. no one needs to hear your running trainwreck of thoughts,2022-12-12 23:59:38+00:00,1602453152552603648,,548503878,"{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.296}",,,-0.296
1153,"RT @EvasTeslaSPlaid: BREAKING: Just sold all of my 5,000 Google shares and converted it into Tesla. Now I am 100% in Tesla. 🔥🔥🔥",2022-12-12 23:59:37+00:00,1602453150476255233,Illinois ,1110685698166833152,"{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.296}",Illinois,United States,0.296
1154,I have concerns about the direction of twitter and especially the MAGA leaning philosophy of its new owner. Given t… https://t.co/3PTViFC7lg,2022-12-12 23:59:37+00:00,1602453149549318145,,8246532,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
1155,"RT @davetroy: 1/Story time: In Oct 2017 I leased a Volkswagen e-Golf, an electric car with about 125mi range. It's a nice, cute, and fun ca…",2022-12-12 23:59:37+00:00,1602453149503004673,"Boulder, Colorado",301554430,"{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.8442}",Boulder Colorado,United States,0.8442
1156,"RT @stuartpstevens: To all the Tesla owners out there, do you really want to support a man who has Steve Bannon’s politics with Donald Trum…",2022-12-12 23:59:36+00:00,1602453146818600961,"California, USA",700310502,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.5509}",California USA,United States,0.5509
1157,"RT @EvasTeslaSPlaid: BREAKING: Just sold all of my 5,000 Google shares and converted it into Tesla. Now I am 100% in Tesla. 🔥🔥🔥",2022-12-12 23:59:36+00:00,1602453145774325760,"CB, North Carolina, USA",758118360353734656,"{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.296}",CB North Carolina USA,,0.296
1158,"RT @CNBCFastMoney: Tesla shares dropping to another low today after a report that brand sentiment fallen.

@karenfinerman and @CarterBWorth…",2022-12-12 23:59:36+00:00,1602453143064694784,California/ Washington D.C.,1568814695611781121,"{'neg': 0.211, 'neu': 0.688, 'pos': 0.101, 'compound': -0.34}",California Washington DC,United States,-0.34
1159,@ERICSORENSEN @elonmusk @Tesla @UAW @chevrolet clean up your own perversions eric,2022-12-12 23:59:35+00:00,1602453140267220997,,1582882795684175872,"{'neg': 0.158, 'neu': 0.647, 'pos': 0.194, 'compound': 0.128}",,,0.128
1160,"@Grand_design0 @Platinum107 @anzo99 @elonmusk @thevivafrei Market went up a few pts today, Tesla went down close to… https://t.co/vqke0UBDdT",2022-12-12 23:59:35+00:00,1602453138954682368,What was an OK country.,117231547,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",What was an OK country,,0.0
1161,@Mollyploofkins Looked at a Y when they came out.  Wouldn’t own a Tesla if someone bought it for me.,2022-12-12 23:59:34+00:00,1602453138052874241,PNW - On an island,1341828819288686592,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",PNW  On an island,,0.0
1162,@bbusschots Never seen a fuzzy Tesla before,2022-12-12 23:59:34+00:00,1602453136932757507,"IL, USA",24112411,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",IL USA,United States,0.0
1163,"RT @nancylevine: Tesla approval rating sinks into negative territory, survey finds. $TSLA
https://t.co/ddT1lFDIgZ via @MarketWatch",2022-12-12 23:59:34+00:00,1602453136743989249,,2504168314,"{'neg': 0.187, 'neu': 0.657, 'pos': 0.157, 'compound': -0.1531}",,,-0.1531
1164,"RT @CalebJHull: So Congressman @ERICSORENSEN sent this viral tweet  saying Elon Musk's recent ""bad actions"" are why he didn't buy a Tesla..…",2022-12-12 23:59:34+00:00,1602453134382596098,,1455908024510472193,"{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.5423}",,,-0.5423
1165,"RT @WholeMarsBlog: To get back at @elonmusk, the left says owning a Tesla is now like ""wearing a MAGA hat"", and I should now be embarrassed…",2022-12-12 23:59:33+00:00,1602453133057212419,,1590026325074526208,"{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.3612}",,,0.3612
1166,@knrepp @ERICSORENSEN @elonmusk @Tesla @UAW @chevrolet Hate 😂😂😂😂😂😂,2022-12-12 23:59:33+00:00,1602453132616802304,"Cincinnati, OH",1595212598680686592,"{'neg': 0.346, 'neu': 0.654, 'pos': 0.0, 'compound': -0.5719}",Cincinnati OH,United States,-0.5719
1167,RT @SurrenderedBear: คุบกับเพื่อนคนจีนวันนี้เรื่องงานแล้ววกมาเรื่องรถ เพื่อนบอกรถ EV ที่จีนกำลังออกมาเยอะมากๆตอนนี้ เพื่อนเชียร์ BYD บอกว่า…,2022-12-12 23:59:33+00:00,1602453132520304641,,127557798,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
1168,@dollymad1812 @bywillpollock @nancylevine @Tesla Since I grew up in a “Ford Family” maybe I’d go with the electric… https://t.co/eQI32GTnAH,2022-12-12 23:59:33+00:00,1602453130670526464,"A redwood forest, California🌲",2704027533,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",A redwood forest California,,0.0
1169,@MattWallace888 Looking forward to the day when Anthony Fauci and Hunter Biden own Twitter and Tesla and Elon’s oth… https://t.co/0QICc2URkf,2022-12-12 23:59:32+00:00,1602453129961897985,"Kansas, USA",1087148839176466432,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Kansas USA,United States,0.0
1170,"@garyblack00 musk need the cash next year to save Tesla from bankruptcy, so don't dream about buy backs",2022-12-12 23:59:32+00:00,1602453125989801984,"San Diego, CA",1460072963663970304,"{'neg': 0.15, 'neu': 0.7, 'pos': 0.149, 'compound': 0.2457}",San Diego CA,United States,0.2457
1171,"RT @Berlinergy: #Tesla Model S/X incl Plaids were loaded onto the #Hoeghtrove carrier on Fri/Sat at the Port of Baltimore 🇺🇸
It’s the 2nd Q…",2022-12-12 23:59:31+00:00,1602453124509503490,Australia,1403312734481960968,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Australia,Australia,0.0
1172,@mattdizwhitlock @ERICSORENSEN @elonmusk @Tesla @UAW @chevrolet How do you know when a politician is lying? Their lips are moving,2022-12-12 23:59:29+00:00,1602453116812681217,32065,1438670328394362898,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.5267}",32065,United States,-0.5267
1173,"RT @TheUSASingers: Block all Twitter advertisers, trade in your Tesla, and cancel Twitter Blue.

We need to hit Space Karen in the only pla…",2022-12-12 23:59:29+00:00,1602453114099044352,"Hastings, England",715292270690443264,"{'neg': 0.182, 'neu': 0.818, 'pos': 0.0, 'compound': -0.5994}",Hastings England,United Kingdom,-0.5994
1174,"RT @stuartpstevens: To all the Tesla owners out there, do you really want to support a man who has Steve Bannon’s politics with Donald Trum…",2022-12-12 23:59:28+00:00,1602453111582359554,North Carolina,1159188744437678081,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.5509}",North Carolina,United States,0.5509
1175,"RT @JoshuaMZeitz: It’s within Elon’s rights to trade in Pepe the Frog memes &amp; transphobic &amp; homophobic barbs, or to yuck it up with antisem…",2022-12-12 23:59:28+00:00,1602453111465025536,Fairport NY,722439241691750402,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Fairport NY,United States,0.0
1176,"RT @skeletired: My wife and I hate paying for gas. We have access to wind power. We want an EV. Honestly, we were saving for a Tesla. Not a…",2022-12-12 23:59:26+00:00,1602453104766713857,"Ohio, USA",743378581,"{'neg': 0.116, 'neu': 0.75, 'pos': 0.134, 'compound': -0.1027}",Ohio USA,United States,-0.1027
1177,@EvasTeslaSPlaid @elonmusk That's your prerogative. I won't buy a Tesla while Musk is associated with the company. https://t.co/39eKMOIGZr,2022-12-12 23:59:26+00:00,1602453104426893312,,970367785862799360,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
1178,@ERICSORENSEN @elonmusk @Tesla @UAW @chevrolet Too bad fauci has a history of being full of bull @ERICSORENSEN,2022-12-12 23:59:26+00:00,1602453102069747712,,1081628435263438849,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.5423}",,,-0.5423
1179,RT @BillyBaldwin: Retweet if you pronouns are Boycott/ Tesla.,2022-12-12 23:59:26+00:00,1602453101864046592,USA,175169560,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA,United States,0.0
1180,"@Jrclange @TSLAFanMtl No, I do not want Tesla’s Twitter bulls to sell now.
And I certainly do not want them to short the stock.",2022-12-12 23:59:26+00:00,1602453101772169217,United States,1156273018777194496,"{'neg': 0.185, 'neu': 0.719, 'pos': 0.096, 'compound': -0.0629}",United States,United States,-0.0629
1181,"@thefraudguy_uk @DarkLordoftheIT @w1tch_d0kt0r I drive a beautiful '02 Saxo, a VTI I'll have you know and yesterday… https://t.co/Tt4cytJ0gQ",2022-12-12 23:59:25+00:00,1602453096784957440,Newmarket,101307620,"{'neg': 0.0, 'neu': 0.782, 'pos': 0.218, 'compound': 0.5994}",Newmarket,United Kingdom,0.5994
1182,@susiefreathy @ERICSORENSEN @elonmusk @Tesla @UAW @chevrolet There are so many better alternatives than buying a Tesla.,2022-12-12 23:59:24+00:00,1602453094700560385,,1260902211539755011,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.4902}",,,0.4902
1183,"RT @ERICSORENSEN: My pronouns are he/him, I believe in science, and I support Dr. Fauci. 

@elonmusk’s continued bad actions kept me from b…",2022-12-12 23:59:24+00:00,1602453092976435201,,767475339308269586,"{'neg': 0.139, 'neu': 0.754, 'pos': 0.107, 'compound': -0.2023}",,,-0.2023
1184,RT @MuellerSheWrote: I will never buy a Tesla. Anyone I know who’s thinking about buying a Tesla - I will talk them out of it.,2022-12-12 23:59:24+00:00,1602453092351774725,,291167486,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
1185,RT @28delayslater: Tesla is an amazing company with the best products and this really seems to be a buying opportunity. NFA. Elon drama wil…,2022-12-12 23:59:23+00:00,1602453091458363392,"Pittsburgh, PA",374130998,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.8957}",Pittsburgh PA,United States,0.8957
1186,"RT @StraightArrow__: TRENDING ➡️ Tesla shares fell by 4% on Monday morning, which caused company CEO Elon Musk to loose nearly $5B of his f…",2022-12-12 23:59:23+00:00,1602453089985986560,#StayingInTheGame,1013800890,"{'neg': 0.084, 'neu': 0.836, 'pos': 0.08, 'compound': -0.0258}",StayingInTheGame,,-0.0258
1187,"RT @kjw2001: @ron_holl @nancylevine @Tesla 10 years from now children will ask, ""What's a Tesla?""
#Studebaker #Nash #Rambler #Packard #Huds…",2022-12-12 23:59:23+00:00,1602453089029529601,"Sedona, AZ",1555709164608839680,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Sedona AZ,,0.0
1188,"RT @BadrobotLinda: Did you know automobile makers have approval ratings?

In May 2022, Tesla’s rating was 6.7% and in Nov 2022, it fell to…",2022-12-12 23:59:22+00:00,1602453087314231296,"Ingleside, TX",748362288,"{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.4767}",Ingleside TX,,0.4767
1189,"@ERICSORENSEN @elonmusk @Tesla @UAW @chevrolet There's no room for belief in science, absolutely none, what you bel… https://t.co/Khfx9bLv3c",2022-12-12 23:59:22+00:00,1602453087024779264,"Ohio, USA",2365460692,"{'neg': 0.115, 'neu': 0.885, 'pos': 0.0, 'compound': -0.296}",Ohio USA,,-0.296
1190,"@FoxNews Let them boycott Tesla, they don't deserve the finest automobile in the world",2022-12-12 23:59:21+00:00,1602453083761823745,,1602097497173655552,"{'neg': 0.15, 'neu': 0.85, 'pos': 0.0, 'compound': -0.3182}",,,-0.3182
1191,"Leftist users on Twitter hate the Truth, want all Leftist to leave Twitter &amp; continue to be brainwashed in Hitler Y… https://t.co/AIkVVDRK38",2022-12-12 23:59:21+00:00,1602453083543703554,83681,2682629586,"{'neg': 0.185, 'neu': 0.679, 'pos': 0.136, 'compound': -0.3182}",83681,,-0.3182
1192,"@ERICSORENSEN @elonmusk @Tesla @UAW @chevrolet Good for you, mate!",2022-12-12 23:59:21+00:00,1602453080683212800,,1142227763073638400,"{'neg': 0.0, 'neu': 0.715, 'pos': 0.285, 'compound': 0.4926}",,,0.4926
1193,"Waste of time: Complaining about Elon owned Twitter

Not waste of time: Waging war against the Tesla semi truck (6-… https://t.co/lezWhQur2s",2022-12-12 23:59:21+00:00,1602453079886123011,Texas,188036828,"{'neg': 0.305, 'neu': 0.611, 'pos': 0.084, 'compound': -0.7326}",Texas,,-0.7326
1194,"RT @crosado1968: @elonmusk I finally bit the bullet and sold all of my Tesla stock this morning at a loss. As an investor, I don’t allow bi…",2022-12-12 23:59:20+00:00,1602453079089385472,,1312960291555008512,"{'neg': 0.088, 'neu': 0.84, 'pos': 0.073, 'compound': -0.1027}",,,-0.1027
1195,"RT @EvasTeslaSPlaid: BREAKING: Just sold all of my 5,000 Google shares and converted it into Tesla. Now I am 100% in Tesla. 🔥🔥🔥",2022-12-12 23:59:20+00:00,1602453076971245568,,1275121748711583744,"{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.296}",,,0.296
1196,"RT @mattgaetz4head: Testla (Tesla test)
#muskfanboys https://t.co/uvFUqqvZJQ",2022-12-12 23:59:19+00:00,1602453072516714500,Your driveway,52128136,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Your driveway,Australia,0.0
1197,"RT @Forbes: Tesla shares closed Monday down 6%, shaving $7.4 billion off Elon Musk’s fortune. Musk ended the day worth an estimated $181.3…",2022-12-12 23:59:19+00:00,1602453072474935298,Washington,203213115,"{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.4767}",Washington,United States,0.4767
1198,RT @BillyBaldwin: Retweet if you pronouns are Boycott/ Tesla.,2022-12-12 23:59:18+00:00,1602453071103250432,Earth,750660996746936320,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Earth,United States,0.0
1199,"@FoxNews The thing is..The people pushing this boycott Tesla bull..Can't afford a Tesla, anyway...",2022-12-12 23:59:18+00:00,1602453070457278465,,1600203462863618081,"{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.3869}",,,-0.3869
1200,https://t.co/SHqdpbP3PY : c03dd789-a261-4150-91bc-cb3409c3c1a6,2022-12-13 23:59:59+00:00,1602815629454712832,"Alsace, France",2669983818,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Alsace France,France,0.0
1201,OMG. 😂🤣😂 Am I literally getting trolled. This is hilarious. Didn't this dude like borrow billions against Tesla sto… https://t.co/vlDgOUuDK3,2022-12-13 23:59:59+00:00,1602815628787601408,Space,552101364,"{'neg': 0.097, 'neu': 0.779, 'pos': 0.124, 'compound': 0.1506}",Space,United States,0.1506
1202,"RT @TheRealHoarse: So Tesla shareholders lost another $15 billion today. 

The absentee CEO is totes owning the libs on Twitter though. Tha…",2022-12-13 23:59:58+00:00,1602815625260244992,,1581208869325271040,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.5667}",,,-0.5667
1203,@DecodingFoxNews I'm sure Tesla's board members are happy with Elon's Twitter purchase https://t.co/BnK0fyFW4M,2022-12-13 23:59:57+00:00,1602815622106193923,United Kingdom,1496982555920420866,"{'neg': 0.0, 'neu': 0.647, 'pos': 0.353, 'compound': 0.7184}",United Kingdom,United Kingdom,0.7184
1204,@stephenstwittor @Ron4California @Twitter @Tesla @chevrolet @elonmusk This said more about you than him. Your party… https://t.co/vHSKgfQckV,2022-12-13 23:59:57+00:00,1602815619107127297,United States,1442771074970685441,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",United States,United States,0.0
1205,"RT @duty2warn: If Tesla’s board of directors wasn’t stacked with Elon, his brother, right wing nut Larry Ellison and Fox family scion James…",2022-12-13 23:59:56+00:00,1602815614430633986,"Hamilton, Ontario, Canada",102532798,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Hamilton Ontario Canada,Canada,0.0
1206,@GerberKawasaki @KoguanLeo @MartinViecha Throwing Tesla’s name to far right dawgs to chew on and receive praises fr… https://t.co/VgXzPMnRK5,2022-12-13 23:59:55+00:00,1602815612853551105,,17103380,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.5267}",,,0.5267
1207,@Mano_Hostil @socialholico La fábrica de Tesla en Yachay le faltó decir,2022-12-13 23:59:55+00:00,1602815611389763585,Un lugar en el mundo,309218361,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Un lugar en el mundo,Argentina,0.0
1208,@i_loathe_tweets must suck to have borrowed money for twitter while tesla stock is plummeting... although maybe he… https://t.co/OTfUHeKdsS,2022-12-13 23:59:54+00:00,1602815606713032704,"Oakland, CA",94344285,"{'neg': 0.146, 'neu': 0.854, 'pos': 0.0, 'compound': -0.4404}",Oakland CA,United States,-0.4404
1209,RT @elonmusk: @WholeMarsBlog I will make sure Tesla shareholders benefit from Twitter long-term,2022-12-13 23:59:54+00:00,1602815606126186496,,1468519484839567373,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.6486}",,,0.6486
1210,"RT @truth_tesla: @garyblack00 @elonmusk @WholeMarsBlog ▪️Exactly. On the 7-day map spot the odd-one-out company that has dropped by -10%, s…",2022-12-13 23:59:53+00:00,1602815604964167683,NY,72756624,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",NY,United States,0.0
1211,@jillian_ruz Fuera cojuda que quieres que los dejen destruir y quemar tranquilamente ...ctm,2022-12-13 23:59:53+00:00,1602815603919708162,,1252820905396301835,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
1212,"@TheModelThree @HeadBand42 @Akshay_Chordiya @Tesla Yes, it should. 👍 Support to allow for this could be added, but… https://t.co/nnK8Mvb0Cc",2022-12-13 23:59:53+00:00,1602815603185623043,Worldwide,1115375020782436353,"{'neg': 0.0, 'neu': 0.657, 'pos': 0.343, 'compound': 0.743}",Worldwide,United Kingdom,0.743
1213,@elonmusk I'm very new at investing and stocks but I want to start by investing or buying a split stock in tesla. W… https://t.co/qFpWaxaQE7,2022-12-13 23:59:53+00:00,1602815602032316418,,1602454475544956928,"{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.1154}",,,0.1154
1214,RT @elonmusk: @WholeMarsBlog I will make sure Tesla shareholders benefit from Twitter long-term,2022-12-13 23:59:52+00:00,1602815601608646656,,16719912,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.6486}",,,0.6486
1215,@Jreatsdung I hope he buys a Tesla. https://t.co/Hy8IUpeIj6,2022-12-13 23:59:52+00:00,1602815600325033984,In my mole rat tunnel,1150916971896029184,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}",In my mole rat tunnel,,0.4404
1216,RT @elonmusk: @WholeMarsBlog I will make sure Tesla shareholders benefit from Twitter long-term,2022-12-13 23:59:52+00:00,1602815599570309124,,1390054165947338772,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.6486}",,,0.6486
1217,RT @Tesla: Schedule your own Light Show on multiple vehicles simultaneously to create your own orchestra of light https://t.co/mJdUcBmXLm,2022-12-13 23:59:52+00:00,1602815597728997376,"New Jersey, USA",1326320496321961991,"{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.2732}",New Jersey USA,United States,0.2732
1218,@mmpadellan Waiting for the posting L’s account to put this side by side with some Tesla loving tweet from your past,2022-12-13 23:59:51+00:00,1602815594436341761,United States,1179550129025454082,"{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.5994}",United States,United States,0.5994
1219,Tesla shareholders are bleeding badly in the past 3 months since Sep. Exactly 50% off. https://t.co/TRPhiF5E38,2022-12-13 23:59:51+00:00,1602815594184978432,"Seattle, WA",311264203,"{'neg': 0.181, 'neu': 0.819, 'pos': 0.0, 'compound': -0.4767}",Seattle WA,United States,-0.4767
1220,@ClintoPete Tesla is up 671% in the last 3 years. I think the board will be just fine.,2022-12-13 23:59:50+00:00,1602815593224101888,Utah,829905182863585280,"{'neg': 0.0, 'neu': 0.893, 'pos': 0.107, 'compound': 0.2023}",Utah,United States,0.2023
1221,@projects01 @on_tesla @iliketeslas @WholeMarsBlog You got C's in science in HS didn't you?,2022-12-13 23:59:50+00:00,1602815593090088963,,1173158444,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
1222,"@mfisher67 @elonmusk @TomFitton A Tesla doesn’t even have a battery, it has 3 tiny men that that turn the car’s wheels. Prove me wrong.",2022-12-13 23:59:50+00:00,1602815591697420290,,1311735312905691137,"{'neg': 0.134, 'neu': 0.866, 'pos': 0.0, 'compound': -0.4767}",,,-0.4767
1223,@elonmusk Good advice. People should not buy a Tesla during this turbulent time.,2022-12-13 23:59:50+00:00,1602815589445033984,,1475556047418843138,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}",,,0.4404
1224,@elonmusk @TomFitton Sold my Tesla. God u suck,2022-12-13 23:59:49+00:00,1602815588564434947,United States,236869803,"{'neg': 0.29, 'neu': 0.5, 'pos': 0.21, 'compound': -0.2023}",United States,United States,-0.2023
1225,@EvasTeslaSPlaid @elonmusk @Tesla 🤣🤣🤣 https://t.co/2A1cf8KALB,2022-12-13 23:59:49+00:00,1602815587696123904,"Washington, DC",1601986576283754507,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Washington DC,United States,0.0
1226,اصل الانسان كان خبيث,2022-12-13 23:59:48+00:00,1602815581450866689,bashteel city,1428894051978383362,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",bashteel city,,0.0
1227,RT @melissamdaniels: Starting to wonder if the collateral damage to Tesla following the Twitter takeover is going to be a more consequentia…,2022-12-13 23:59:48+00:00,1602815581346054145,Denver,438561525,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.4939}",Denver,,-0.4939
1228,RT @Tesla: Track Mode coming to Model Y Performance https://t.co/c2Je4YsxgI,2022-12-13 23:59:48+00:00,1602815580934877184,"Scottsdale, AZ",787000422959493120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Scottsdale AZ,,0.0
1229,@stephenstwittor @Twitter @Tesla @chevrolet @elonmusk Like he really cares what you buy. He gives two craps if you buy a SCHWINN!!,2022-12-13 23:59:47+00:00,1602815577722159104,"Middletown, NY",1596215572710187010,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.7489}",Middletown NY,United States,0.7489
1230,@vibeulator @GoGoGroove @stephenstwittor @ClaudetteGGibs1 @Twitter @Tesla @chevrolet @elonmusk No it's not a MAGA t… https://t.co/OQUIQwmkXP,2022-12-13 23:59:47+00:00,1602815577680187392,,3070198698,"{'neg': 0.145, 'neu': 0.855, 'pos': 0.0, 'compound': -0.296}",,,-0.296
1231,"RT @duty2warn: HOLY SHIT. Interesting. After closing WAY down at 168 yesterday, TESLA stock opened higher this AM, then fell off a cliff. I…",2022-12-13 23:59:47+00:00,1602815577436954626,"Brooklyn, NY",1487966209349980160,"{'neg': 0.155, 'neu': 0.749, 'pos': 0.096, 'compound': -0.3885}",Brooklyn NY,United States,-0.3885
1232,RT @elonmusk: @WholeMarsBlog I will make sure Tesla shareholders benefit from Twitter long-term,2022-12-13 23:59:47+00:00,1602815576925433856,TOKYO.JAPAN,117444655,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.6486}",TOKYOJAPAN,,0.6486
1233,RT @elonmusk: @WholeMarsBlog I will make sure Tesla shareholders benefit from Twitter long-term,2022-12-13 23:59:47+00:00,1602815576761864193,United States,1485090272946053125,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.6486}",United States,United States,0.6486
1234,RT @elonmusk: @WholeMarsBlog I will make sure Tesla shareholders benefit from Twitter long-term,2022-12-13 23:59:45+00:00,1602815571267133440,,2947911503,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.6486}",,,0.6486
1235,@elonmusk Sounds like some sound advice for the @Tesla board and your @Twitter creditors and partners.… https://t.co/TKqHe7KtGG,2022-12-13 23:59:44+00:00,1602815566275702784,Los Angels County,985936972878237696,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.3612}",Los Angels County,,0.3612
1236,@stephenstwittor @Twitter @Tesla @chevrolet @elonmusk OH NO! What will he do now without Stephen?!?!,2022-12-13 23:59:44+00:00,1602815566263230464,,1601763980535627776,"{'neg': 0.243, 'neu': 0.757, 'pos': 0.0, 'compound': -0.6333}",,,-0.6333
1237,RT @DrJCottrell: Burning almost as fast as an actual @Tesla.,2022-12-13 23:59:44+00:00,1602815565340344325,,3301119540,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
1238,Saham Tesla Minus 28% Sejak Elon Musk Akuisisi Twitter https://t.co/hWVx37sr9Q,2022-12-13 23:59:43+00:00,1602815560768983041,Jakarta,154102750,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Jakarta,Indonesia,0.0
1239,RT @elonmusk: @WholeMarsBlog I will make sure Tesla shareholders benefit from Twitter long-term,2022-12-13 23:59:43+00:00,1602815560328351744,,1566625648059334656,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.6486}",,,0.6486
1240,@Rodneyniya @elonmusk @Tesla Please pull off next time you need to take your eyes off the road.,2022-12-13 23:59:42+00:00,1602815557178429442,,1579338442542030850,"{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.3182}",,,0.3182
1241,"RT @EvasTeslaSPlaid: @garyblack00 I put $500,000 into Tesla today. Let it sink in.",2022-12-13 23:59:41+00:00,1602815554766651396,,1597366544870346754,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
1242,@Itrikke41 @joimonki @tbakon_ @stephenstwittor @BriannaWu @Twitter @Tesla @chevrolet @elonmusk *chide,2022-12-13 23:59:41+00:00,1602815554406043652,,1585392509412409357,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
1243,"@Bullbo_Baggins @man_theta @garyblack00 @elonmusk But if he can save Twitter and use it to promote Tesla, then ever… https://t.co/hdB0AFRwrZ",2022-12-13 23:59:41+00:00,1602815553382383616,Twitter HQ,926227004948541440,"{'neg': 0.0, 'neu': 0.688, 'pos': 0.312, 'compound': 0.8271}",Twitter HQ,United States,0.8271
1244,RT @greg16676935420: @elonmusk @WholeMarsBlog As a Tesla shareholder I’m extremely happy to hear this. Thank you Elon! https://t.co/4gmX6E6…,2022-12-13 23:59:41+00:00,1602815552233299969,,1525335411949768705,"{'neg': 0.0, 'neu': 0.677, 'pos': 0.323, 'compound': 0.7998}",,,0.7998
